"","Time","cumsum.died","percent.alive","var.level","sim.num","percent.died"
"2540",19,45,55,"Higher Exposure Tolerance","61 A",45
"2541",20,47,53,"Higher Exposure Tolerance","61 A",47
"2542",0,0,100,"Higher Infection Tolerance","61 B",0
"2543",1,15,85,"Higher Infection Tolerance","61 B",15
"2544",2,17,83,"Higher Infection Tolerance","61 B",17
"2545",3,17,83,"Higher Infection Tolerance","61 B",17
"2546",4,18,82,"Higher Infection Tolerance","61 B",18
"2547",5,19,81,"Higher Infection Tolerance","61 B",19
"2548",6,20,80,"Higher Infection Tolerance","61 B",20
"2549",7,21,79,"Higher Infection Tolerance","61 B",21
"2550",8,22,78,"Higher Infection Tolerance","61 B",22
"2551",9,22,78,"Higher Infection Tolerance","61 B",22
"2552",10,22,78,"Higher Infection Tolerance","61 B",22
"2553",11,24,76,"Higher Infection Tolerance","61 B",24
"2554",12,25,75,"Higher Infection Tolerance","61 B",25
"2555",13,25,75,"Higher Infection Tolerance","61 B",25
"2556",14,26,74,"Higher Infection Tolerance","61 B",26
"2557",15,26,74,"Higher Infection Tolerance","61 B",26
"2558",16,26,74,"Higher Infection Tolerance","61 B",26
"2559",17,27,73,"Higher Infection Tolerance","61 B",27
"2560",18,27,73,"Higher Infection Tolerance","61 B",27
"2561",19,27,73,"Higher Infection Tolerance","61 B",27
"2562",20,28,72,"Higher Infection Tolerance","61 B",28
"2563",0,0,100,"Higher Exposure Tolerance","62 A",0
"2564",1,1,99,"Higher Exposure Tolerance","62 A",1
"2565",2,1,99,"Higher Exposure Tolerance","62 A",1
"2566",3,6,94,"Higher Exposure Tolerance","62 A",6
"2567",4,9,91,"Higher Exposure Tolerance","62 A",9
"2568",5,10,90,"Higher Exposure Tolerance","62 A",10
"2569",6,12,88,"Higher Exposure Tolerance","62 A",12
"2570",7,13,87,"Higher Exposure Tolerance","62 A",13
"2571",8,15,85,"Higher Exposure Tolerance","62 A",15
"2572",9,17,83,"Higher Exposure Tolerance","62 A",17
"2573",10,20,80,"Higher Exposure Tolerance","62 A",20
"2574",11,22,78,"Higher Exposure Tolerance","62 A",22
"2575",12,23,77,"Higher Exposure Tolerance","62 A",23
"2576",13,28,72,"Higher Exposure Tolerance","62 A",28
"2577",14,30,70,"Higher Exposure Tolerance","62 A",30
"2578",15,33,67,"Higher Exposure Tolerance","62 A",33
"2579",16,33,67,"Higher Exposure Tolerance","62 A",33
"2580",17,34,66,"Higher Exposure Tolerance","62 A",34
"2581",18,35,65,"Higher Exposure Tolerance","62 A",35
"2582",19,38,62,"Higher Exposure Tolerance","62 A",38
"2583",20,41,59,"Higher Exposure Tolerance","62 A",41
"2584",0,0,100,"Higher Infection Tolerance","62 B",0
"2585",1,17,83,"Higher Infection Tolerance","62 B",17
"2586",2,18,82,"Higher Infection Tolerance","62 B",18
"2587",3,18,82,"Higher Infection Tolerance","62 B",18
"2588",4,18,82,"Higher Infection Tolerance","62 B",18
"2589",5,22,78,"Higher Infection Tolerance","62 B",22
"2590",6,22,78,"Higher Infection Tolerance","62 B",22
"2591",7,23,77,"Higher Infection Tolerance","62 B",23
"2592",8,24,76,"Higher Infection Tolerance","62 B",24
"2593",9,24,76,"Higher Infection Tolerance","62 B",24
"2594",10,25,75,"Higher Infection Tolerance","62 B",25
"2595",11,25,75,"Higher Infection Tolerance","62 B",25
"2596",12,25,75,"Higher Infection Tolerance","62 B",25
"2597",13,27,73,"Higher Infection Tolerance","62 B",27
"2598",14,28,72,"Higher Infection Tolerance","62 B",28
"2599",15,28,72,"Higher Infection Tolerance","62 B",28
"2600",16,28,72,"Higher Infection Tolerance","62 B",28
"2601",17,28,72,"Higher Infection Tolerance","62 B",28
"2602",18,28,72,"Higher Infection Tolerance","62 B",28
"2603",19,28,72,"Higher Infection Tolerance","62 B",28
"2604",20,28,72,"Higher Infection Tolerance","62 B",28
"2605",0,0,100,"Higher Exposure Tolerance","63 A",0
"2606",1,2,98,"Higher Exposure Tolerance","63 A",2
"2607",2,10,90,"Higher Exposure Tolerance","63 A",10
"2608",3,13,87,"Higher Exposure Tolerance","63 A",13
"2609",4,15,85,"Higher Exposure Tolerance","63 A",15
"2610",5,18,82,"Higher Exposure Tolerance","63 A",18
"2611",6,21,79,"Higher Exposure Tolerance","63 A",21
"2612",7,21,79,"Higher Exposure Tolerance","63 A",21
"2613",8,24,76,"Higher Exposure Tolerance","63 A",24
"2614",9,26,74,"Higher Exposure Tolerance","63 A",26
"2615",10,27,73,"Higher Exposure Tolerance","63 A",27
"2616",11,28,72,"Higher Exposure Tolerance","63 A",28
"2617",12,32,68,"Higher Exposure Tolerance","63 A",32
"2618",13,35,65,"Higher Exposure Tolerance","63 A",35
"2619",14,37,63,"Higher Exposure Tolerance","63 A",37
"2620",15,38,62,"Higher Exposure Tolerance","63 A",38
"2621",16,38,62,"Higher Exposure Tolerance","63 A",38
"2622",17,38,62,"Higher Exposure Tolerance","63 A",38
"2623",18,39,61,"Higher Exposure Tolerance","63 A",39
"2624",19,40,60,"Higher Exposure Tolerance","63 A",40
"2625",20,41,59,"Higher Exposure Tolerance","63 A",41
"2626",0,0,100,"Higher Infection Tolerance","63 B",0
"2627",1,15,85,"Higher Infection Tolerance","63 B",15
"2628",2,16,84,"Higher Infection Tolerance","63 B",16
"2629",3,17,83,"Higher Infection Tolerance","63 B",17
"2630",4,17,83,"Higher Infection Tolerance","63 B",17
"2631",5,18,82,"Higher Infection Tolerance","63 B",18
"2632",6,18,82,"Higher Infection Tolerance","63 B",18
"2633",7,19,81,"Higher Infection Tolerance","63 B",19
"2634",8,19,81,"Higher Infection Tolerance","63 B",19
"2635",9,20,80,"Higher Infection Tolerance","63 B",20
"2636",10,20,80,"Higher Infection Tolerance","63 B",20
"2637",11,20,80,"Higher Infection Tolerance","63 B",20
"2638",12,21,79,"Higher Infection Tolerance","63 B",21
"2639",13,23,77,"Higher Infection Tolerance","63 B",23
"2640",14,23,77,"Higher Infection Tolerance","63 B",23
"2641",15,23,77,"Higher Infection Tolerance","63 B",23
"2642",16,23,77,"Higher Infection Tolerance","63 B",23
"2643",17,24,76,"Higher Infection Tolerance","63 B",24
"2644",18,24,76,"Higher Infection Tolerance","63 B",24
"2645",19,25,75,"Higher Infection Tolerance","63 B",25
"2646",20,25,75,"Higher Infection Tolerance","63 B",25
"2647",0,0,100,"Higher Exposure Tolerance","64 A",0
"2648",1,3,97,"Higher Exposure Tolerance","64 A",3
"2649",2,8,92,"Higher Exposure Tolerance","64 A",8
"2650",3,11,89,"Higher Exposure Tolerance","64 A",11
"2651",4,12,88,"Higher Exposure Tolerance","64 A",12
"2652",5,13,87,"Higher Exposure Tolerance","64 A",13
"2653",6,14,86,"Higher Exposure Tolerance","64 A",14
"2654",7,16,84,"Higher Exposure Tolerance","64 A",16
"2655",8,17,83,"Higher Exposure Tolerance","64 A",17
"2656",9,19,81,"Higher Exposure Tolerance","64 A",19
"2657",10,22,78,"Higher Exposure Tolerance","64 A",22
"2658",11,24,76,"Higher Exposure Tolerance","64 A",24
"2659",12,24,76,"Higher Exposure Tolerance","64 A",24
"2660",13,25,75,"Higher Exposure Tolerance","64 A",25
"2661",14,29,71,"Higher Exposure Tolerance","64 A",29
"2662",15,30,70,"Higher Exposure Tolerance","64 A",30
"2663",16,33,67,"Higher Exposure Tolerance","64 A",33
"2664",17,34,66,"Higher Exposure Tolerance","64 A",34
"2665",18,40,60,"Higher Exposure Tolerance","64 A",40
"2666",19,44,56,"Higher Exposure Tolerance","64 A",44
"2667",20,46,54,"Higher Exposure Tolerance","64 A",46
"2668",0,0,100,"Higher Infection Tolerance","64 B",0
"2669",1,18,82,"Higher Infection Tolerance","64 B",18
"2670",2,18,82,"Higher Infection Tolerance","64 B",18
"2671",3,18,82,"Higher Infection Tolerance","64 B",18
"2672",4,18,82,"Higher Infection Tolerance","64 B",18
"2673",5,18,82,"Higher Infection Tolerance","64 B",18
"2674",6,18,82,"Higher Infection Tolerance","64 B",18
"2675",7,19,81,"Higher Infection Tolerance","64 B",19
"2676",8,20,80,"Higher Infection Tolerance","64 B",20
"2677",9,20,80,"Higher Infection Tolerance","64 B",20
"2678",10,22,78,"Higher Infection Tolerance","64 B",22
"2679",11,22,78,"Higher Infection Tolerance","64 B",22
"2680",12,22,78,"Higher Infection Tolerance","64 B",22
"2681",13,23,77,"Higher Infection Tolerance","64 B",23
"2682",14,23,77,"Higher Infection Tolerance","64 B",23
"2683",15,24,76,"Higher Infection Tolerance","64 B",24
"2684",16,26,74,"Higher Infection Tolerance","64 B",26
"2685",17,26,74,"Higher Infection Tolerance","64 B",26
"2686",18,27,73,"Higher Infection Tolerance","64 B",27
"2687",19,28,72,"Higher Infection Tolerance","64 B",28
"2688",20,28,72,"Higher Infection Tolerance","64 B",28
"2689",0,0,100,"Higher Exposure Tolerance","65 A",0
"2690",1,0,100,"Higher Exposure Tolerance","65 A",0
"2691",2,2,98,"Higher Exposure Tolerance","65 A",2
"2692",3,4,96,"Higher Exposure Tolerance","65 A",4
"2693",4,5,95,"Higher Exposure Tolerance","65 A",5
"2694",5,10,90,"Higher Exposure Tolerance","65 A",10
"2695",6,13,87,"Higher Exposure Tolerance","65 A",13
"2696",7,17,83,"Higher Exposure Tolerance","65 A",17
"2697",8,17,83,"Higher Exposure Tolerance","65 A",17
"2698",9,17,83,"Higher Exposure Tolerance","65 A",17
"2699",10,19,81,"Higher Exposure Tolerance","65 A",19
"2700",11,23,77,"Higher Exposure Tolerance","65 A",23
"2701",12,26,74,"Higher Exposure Tolerance","65 A",26
"2702",13,28,72,"Higher Exposure Tolerance","65 A",28
"2703",14,29,71,"Higher Exposure Tolerance","65 A",29
"2704",15,30,70,"Higher Exposure Tolerance","65 A",30
"2705",16,32,68,"Higher Exposure Tolerance","65 A",32
"2706",17,34,66,"Higher Exposure Tolerance","65 A",34
"2707",18,36,64,"Higher Exposure Tolerance","65 A",36
"2708",19,36,64,"Higher Exposure Tolerance","65 A",36
"2709",20,36,64,"Higher Exposure Tolerance","65 A",36
"2710",0,0,100,"Higher Infection Tolerance","65 B",0
"2711",1,18,82,"Higher Infection Tolerance","65 B",18
"2712",2,20,80,"Higher Infection Tolerance","65 B",20
"2713",3,20,80,"Higher Infection Tolerance","65 B",20
"2714",4,20,80,"Higher Infection Tolerance","65 B",20
"2715",5,21,79,"Higher Infection Tolerance","65 B",21
"2716",6,21,79,"Higher Infection Tolerance","65 B",21
"2717",7,22,78,"Higher Infection Tolerance","65 B",22
"2718",8,22,78,"Higher Infection Tolerance","65 B",22
"2719",9,23,77,"Higher Infection Tolerance","65 B",23
"2720",10,24,76,"Higher Infection Tolerance","65 B",24
"2721",11,24,76,"Higher Infection Tolerance","65 B",24
"2722",12,24,76,"Higher Infection Tolerance","65 B",24
"2723",13,24,76,"Higher Infection Tolerance","65 B",24
"2724",14,24,76,"Higher Infection Tolerance","65 B",24
"2725",15,24,76,"Higher Infection Tolerance","65 B",24
"2726",16,24,76,"Higher Infection Tolerance","65 B",24
"2727",17,24,76,"Higher Infection Tolerance","65 B",24
"2728",18,24,76,"Higher Infection Tolerance","65 B",24
"2729",19,26,74,"Higher Infection Tolerance","65 B",26
"2730",20,26,74,"Higher Infection Tolerance","65 B",26
"2731",0,0,100,"Higher Exposure Tolerance","66 A",0
"2732",1,3,97,"Higher Exposure Tolerance","66 A",3
"2733",2,7,93,"Higher Exposure Tolerance","66 A",7
"2734",3,11,89,"Higher Exposure Tolerance","66 A",11
"2735",4,14,86,"Higher Exposure Tolerance","66 A",14
"2736",5,17,83,"Higher Exposure Tolerance","66 A",17
"2737",6,20,80,"Higher Exposure Tolerance","66 A",20
"2738",7,25,75,"Higher Exposure Tolerance","66 A",25
"2739",8,25,75,"Higher Exposure Tolerance","66 A",25
"2740",9,25,75,"Higher Exposure Tolerance","66 A",25
"2741",10,26,74,"Higher Exposure Tolerance","66 A",26
"2742",11,32,68,"Higher Exposure Tolerance","66 A",32
"2743",12,34,66,"Higher Exposure Tolerance","66 A",34
"2744",13,35,65,"Higher Exposure Tolerance","66 A",35
"2745",14,35,65,"Higher Exposure Tolerance","66 A",35
"2746",15,37,63,"Higher Exposure Tolerance","66 A",37
"2747",16,37,63,"Higher Exposure Tolerance","66 A",37
"2748",17,37,63,"Higher Exposure Tolerance","66 A",37
"2749",18,38,62,"Higher Exposure Tolerance","66 A",38
"2750",19,39,61,"Higher Exposure Tolerance","66 A",39
"2751",20,40,60,"Higher Exposure Tolerance","66 A",40
"2752",0,0,100,"Higher Infection Tolerance","66 B",0
"2753",1,17,83,"Higher Infection Tolerance","66 B",17
"2754",2,18,82,"Higher Infection Tolerance","66 B",18
"2755",3,19,81,"Higher Infection Tolerance","66 B",19
"2756",4,20,80,"Higher Infection Tolerance","66 B",20
"2757",5,21,79,"Higher Infection Tolerance","66 B",21
"2758",6,22,78,"Higher Infection Tolerance","66 B",22
"2759",7,22,78,"Higher Infection Tolerance","66 B",22
"2760",8,23,77,"Higher Infection Tolerance","66 B",23
"2761",9,24,76,"Higher Infection Tolerance","66 B",24
"2762",10,25,75,"Higher Infection Tolerance","66 B",25
"2763",11,25,75,"Higher Infection Tolerance","66 B",25
"2764",12,26,74,"Higher Infection Tolerance","66 B",26
"2765",13,26,74,"Higher Infection Tolerance","66 B",26
"2766",14,27,73,"Higher Infection Tolerance","66 B",27
"2767",15,27,73,"Higher Infection Tolerance","66 B",27
"2768",16,27,73,"Higher Infection Tolerance","66 B",27
"2769",17,28,72,"Higher Infection Tolerance","66 B",28
"2770",18,28,72,"Higher Infection Tolerance","66 B",28
"2771",19,28,72,"Higher Infection Tolerance","66 B",28
"2772",20,29,71,"Higher Infection Tolerance","66 B",29
"2773",0,0,100,"Higher Exposure Tolerance","67 A",0
"2774",1,3,97,"Higher Exposure Tolerance","67 A",3
"2775",2,6,94,"Higher Exposure Tolerance","67 A",6
"2776",3,10,90,"Higher Exposure Tolerance","67 A",10
"2777",4,11,89,"Higher Exposure Tolerance","67 A",11
"2778",5,15,85,"Higher Exposure Tolerance","67 A",15
"2779",6,19,81,"Higher Exposure Tolerance","67 A",19
"2780",7,20,80,"Higher Exposure Tolerance","67 A",20
"2781",8,23,77,"Higher Exposure Tolerance","67 A",23
"2782",9,25,75,"Higher Exposure Tolerance","67 A",25
"2783",10,30,70,"Higher Exposure Tolerance","67 A",30
"2784",11,31,69,"Higher Exposure Tolerance","67 A",31
"2785",12,31,69,"Higher Exposure Tolerance","67 A",31
"2786",13,32,68,"Higher Exposure Tolerance","67 A",32
"2787",14,33,67,"Higher Exposure Tolerance","67 A",33
"2788",15,36,64,"Higher Exposure Tolerance","67 A",36
"2789",16,37,63,"Higher Exposure Tolerance","67 A",37
"2790",17,40,60,"Higher Exposure Tolerance","67 A",40
"2791",18,43,57,"Higher Exposure Tolerance","67 A",43
"2792",19,43,57,"Higher Exposure Tolerance","67 A",43
"2793",20,43,57,"Higher Exposure Tolerance","67 A",43
"2794",0,0,100,"Higher Infection Tolerance","67 B",0
"2795",1,15,85,"Higher Infection Tolerance","67 B",15
"2796",2,15,85,"Higher Infection Tolerance","67 B",15
"2797",3,15,85,"Higher Infection Tolerance","67 B",15
"2798",4,15,85,"Higher Infection Tolerance","67 B",15
"2799",5,17,83,"Higher Infection Tolerance","67 B",17
"2800",6,17,83,"Higher Infection Tolerance","67 B",17
"2801",7,17,83,"Higher Infection Tolerance","67 B",17
"2802",8,17,83,"Higher Infection Tolerance","67 B",17
"2803",9,18,82,"Higher Infection Tolerance","67 B",18
"2804",10,18,82,"Higher Infection Tolerance","67 B",18
"2805",11,19,81,"Higher Infection Tolerance","67 B",19
"2806",12,20,80,"Higher Infection Tolerance","67 B",20
"2807",13,23,77,"Higher Infection Tolerance","67 B",23
"2808",14,24,76,"Higher Infection Tolerance","67 B",24
"2809",15,24,76,"Higher Infection Tolerance","67 B",24
"2810",16,24,76,"Higher Infection Tolerance","67 B",24
"2811",17,25,75,"Higher Infection Tolerance","67 B",25
"2812",18,25,75,"Higher Infection Tolerance","67 B",25
"2813",19,25,75,"Higher Infection Tolerance","67 B",25
"2814",20,25,75,"Higher Infection Tolerance","67 B",25
"2815",0,0,100,"Higher Exposure Tolerance","68 A",0
"2816",1,3,97,"Higher Exposure Tolerance","68 A",3
"2817",2,6,94,"Higher Exposure Tolerance","68 A",6
"2818",3,10,90,"Higher Exposure Tolerance","68 A",10
"2819",4,14,86,"Higher Exposure Tolerance","68 A",14
"2820",5,16,84,"Higher Exposure Tolerance","68 A",16
"2821",6,21,79,"Higher Exposure Tolerance","68 A",21
"2822",7,25,75,"Higher Exposure Tolerance","68 A",25
"2823",8,28,72,"Higher Exposure Tolerance","68 A",28
"2824",9,33,67,"Higher Exposure Tolerance","68 A",33
"2825",10,36,64,"Higher Exposure Tolerance","68 A",36
"2826",11,37,63,"Higher Exposure Tolerance","68 A",37
"2827",12,38,62,"Higher Exposure Tolerance","68 A",38
"2828",13,40,60,"Higher Exposure Tolerance","68 A",40
"2829",14,41,59,"Higher Exposure Tolerance","68 A",41
"2830",15,44,56,"Higher Exposure Tolerance","68 A",44
"2831",16,45,55,"Higher Exposure Tolerance","68 A",45
"2832",17,47,53,"Higher Exposure Tolerance","68 A",47
"2833",18,48,52,"Higher Exposure Tolerance","68 A",48
"2834",19,48,52,"Higher Exposure Tolerance","68 A",48
"2835",20,50,50,"Higher Exposure Tolerance","68 A",50
"2836",0,0,100,"Higher Infection Tolerance","68 B",0
"2837",1,12,88,"Higher Infection Tolerance","68 B",12
"2838",2,12,88,"Higher Infection Tolerance","68 B",12
"2839",3,12,88,"Higher Infection Tolerance","68 B",12
"2840",4,12,88,"Higher Infection Tolerance","68 B",12
"2841",5,12,88,"Higher Infection Tolerance","68 B",12
"2842",6,13,87,"Higher Infection Tolerance","68 B",13
"2843",7,13,87,"Higher Infection Tolerance","68 B",13
"2844",8,13,87,"Higher Infection Tolerance","68 B",13
"2845",9,14,86,"Higher Infection Tolerance","68 B",14
"2846",10,15,85,"Higher Infection Tolerance","68 B",15
"2847",11,15,85,"Higher Infection Tolerance","68 B",15
"2848",12,15,85,"Higher Infection Tolerance","68 B",15
"2849",13,15,85,"Higher Infection Tolerance","68 B",15
"2850",14,15,85,"Higher Infection Tolerance","68 B",15
"2851",15,15,85,"Higher Infection Tolerance","68 B",15
"2852",16,16,84,"Higher Infection Tolerance","68 B",16
"2853",17,18,82,"Higher Infection Tolerance","68 B",18
"2854",18,18,82,"Higher Infection Tolerance","68 B",18
"2855",19,19,81,"Higher Infection Tolerance","68 B",19
"2856",20,19,81,"Higher Infection Tolerance","68 B",19
"2857",0,0,100,"Higher Exposure Tolerance","69 A",0
"2858",1,7,93,"Higher Exposure Tolerance","69 A",7
"2859",2,11,89,"Higher Exposure Tolerance","69 A",11
"2860",3,14,86,"Higher Exposure Tolerance","69 A",14
"2861",4,16,84,"Higher Exposure Tolerance","69 A",16
"2862",5,19,81,"Higher Exposure Tolerance","69 A",19
"2863",6,22,78,"Higher Exposure Tolerance","69 A",22
"2864",7,23,77,"Higher Exposure Tolerance","69 A",23
"2865",8,26,74,"Higher Exposure Tolerance","69 A",26
"2866",9,31,69,"Higher Exposure Tolerance","69 A",31
"2867",10,32,68,"Higher Exposure Tolerance","69 A",32
"2868",11,35,65,"Higher Exposure Tolerance","69 A",35
"2869",12,37,63,"Higher Exposure Tolerance","69 A",37
"2870",13,39,61,"Higher Exposure Tolerance","69 A",39
"2871",14,43,57,"Higher Exposure Tolerance","69 A",43
"2872",15,43,57,"Higher Exposure Tolerance","69 A",43
"2873",16,43,57,"Higher Exposure Tolerance","69 A",43
"2874",17,43,57,"Higher Exposure Tolerance","69 A",43
"2875",18,46,54,"Higher Exposure Tolerance","69 A",46
"2876",19,46,54,"Higher Exposure Tolerance","69 A",46
"2877",20,49,51,"Higher Exposure Tolerance","69 A",49
"2878",0,0,100,"Higher Infection Tolerance","69 B",0
"2879",1,16,84,"Higher Infection Tolerance","69 B",16
"2880",2,17,83,"Higher Infection Tolerance","69 B",17
"2881",3,17,83,"Higher Infection Tolerance","69 B",17
"2882",4,17,83,"Higher Infection Tolerance","69 B",17
"2883",5,17,83,"Higher Infection Tolerance","69 B",17
"2884",6,17,83,"Higher Infection Tolerance","69 B",17
"2885",7,17,83,"Higher Infection Tolerance","69 B",17
"2886",8,17,83,"Higher Infection Tolerance","69 B",17
"2887",9,17,83,"Higher Infection Tolerance","69 B",17
