"","initial.parasites","infection.length","penetrated.parasites","established.parasites","No.parasites","host.mort","host.pent.mort","parasite.mort","time.died","parasites.dead","t","total.parasites","total.parasites.detected","var.level","sim.num","unique.id","samplingday"
"ind16185",30,180,30,12,12,0,0,0,0,0,1,12,10,"Higher Infection Resistance","86","86","Day1"
"ind17185",30,180,30,14,14,0,0,0,0,0,1,14,12,"Higher Infection Resistance","86","86","Day1"
"ind18185",30,180,30,16,16,0,0,0,0,0,1,16,14,"Higher Infection Resistance","86","86","Day1"
"ind19185",30,180,30,16,16,0,0,0,0,0,1,16,15,"Higher Infection Resistance","86","86","Day1"
"ind20185",30,180,30,17,17,0,0,0,0,0,1,17,16,"Higher Infection Resistance","86","86","Day1"
"ind1396",30,180,30,14,14,0,0,0,0,0,1,14,12,"Higher Clearance","87","87","Day1"
"ind296",30,180,29,16,16,0,0,0,0,0,1,16,12,"Higher Clearance","87","87","Day1"
"ind396",30,180,30,18,18,0,0,0,0,0,1,18,18,"Higher Clearance","87","87","Day1"
"ind496",30,180,30,20,20,0,0,0,0,0,1,20,15,"Higher Clearance","87","87","Day1"
"ind596",30,180,29,15,15,0,0,0,0,0,1,15,15,"Higher Clearance","87","87","Day1"
"ind696",30,180,29,16,16,0,0,0,0,0,1,16,14,"Higher Clearance","87","87","Day1"
"ind796",30,180,29,17,17,0,0,0,0,0,1,17,15,"Higher Clearance","87","87","Day1"
"ind896",30,180,30,18,18,0,0,0,0,0,1,18,17,"Higher Clearance","87","87","Day1"
"ind996",30,180,30,17,17,0,0,0,0,0,1,17,15,"Higher Clearance","87","87","Day1"
"ind1096",30,180,30,17,17,0,0,0,0,0,1,17,15,"Higher Clearance","87","87","Day1"
"ind11206",30,180,29,19,19,0,0,0,0,0,1,19,17,"Higher Clearance","87","87","Day1"
"ind12188",30,180,30,16,16,0,0,0,0,0,1,16,15,"Higher Clearance","87","87","Day1"
"ind1397",30,180,29,18,18,0,0,0,0,0,1,18,16,"Higher Clearance","87","87","Day1"
"ind1496",30,180,30,19,19,0,0,0,0,0,1,19,18,"Higher Clearance","87","87","Day1"
"ind1596",30,180,30,17,17,0,0,0,0,0,1,17,17,"Higher Clearance","87","87","Day1"
"ind1696",30,180,30,21,21,0,0,0,0,0,1,21,19,"Higher Clearance","87","87","Day1"
"ind1796",30,180,30,18,18,0,0,0,0,0,1,18,15,"Higher Clearance","87","87","Day1"
"ind1896",30,180,30,22,22,0,0,0,0,0,1,22,21,"Higher Clearance","87","87","Day1"
"ind1996",30,180,30,21,21,0,0,0,0,0,1,21,20,"Higher Clearance","87","87","Day1"
"ind2096",30,180,30,24,24,0,0,0,0,0,1,24,20,"Higher Clearance","87","87","Day1"
"ind11086",30,180,30,16,16,0,0,0,0,0,1,16,15,"Higher Infection Resistance","87","87","Day1"
"ind2186",30,180,29,15,15,0,0,0,0,0,1,15,13,"Higher Infection Resistance","87","87","Day1"
"ind3186",30,180,30,18,18,0,0,0,0,0,1,18,15,"Higher Infection Resistance","87","87","Day1"
"ind4186",30,180,30,12,12,0,0,0,0,0,1,12,10,"Higher Infection Resistance","87","87","Day1"
"ind5186",30,180,30,17,17,0,0,0,0,0,1,17,15,"Higher Infection Resistance","87","87","Day1"
"ind6186",30,180,30,16,16,0,0,0,0,0,1,16,14,"Higher Infection Resistance","87","87","Day1"
"ind7186",30,180,30,16,16,0,0,0,0,0,1,16,16,"Higher Infection Resistance","87","87","Day1"
"ind8186",30,180,29,14,14,0,0,0,0,0,1,14,10,"Higher Infection Resistance","87","87","Day1"
"ind9186",30,180,30,7,7,0,0,0,0,0,1,7,7,"Higher Infection Resistance","87","87","Day1"
"ind10186",30,180,30,11,11,0,0,0,0,0,1,11,9,"Higher Infection Resistance","87","87","Day1"
"ind111106",30,180,30,16,16,0,0,0,0,0,1,16,15,"Higher Infection Resistance","87","87","Day1"
"ind12189",30,180,30,14,14,0,0,0,0,0,1,14,12,"Higher Infection Resistance","87","87","Day1"
"ind13186",30,180,28,17,17,0,0,0,0,0,1,17,17,"Higher Infection Resistance","87","87","Day1"
"ind14186",30,180,30,17,17,0,0,0,0,0,1,17,16,"Higher Infection Resistance","87","87","Day1"
"ind15186",30,180,30,17,17,0,0,0,0,0,1,17,17,"Higher Infection Resistance","87","87","Day1"
"ind16186",30,180,30,12,12,0,0,0,0,0,1,12,12,"Higher Infection Resistance","87","87","Day1"
"ind17186",30,180,30,19,19,0,0,0,0,0,1,19,17,"Higher Infection Resistance","87","87","Day1"
"ind18186",30,180,30,15,15,0,0,0,0,0,1,15,14,"Higher Infection Resistance","87","87","Day1"
"ind19186",30,180,29,16,16,0,0,0,0,0,1,16,15,"Higher Infection Resistance","87","87","Day1"
"ind20186",30,180,30,12,12,0,0,0,0,0,1,12,11,"Higher Infection Resistance","87","87","Day1"
"ind1398",30,180,29,14,14,0,0,0,0,0,1,14,13,"Higher Clearance","88","88","Day1"
"ind297",30,180,30,15,15,0,0,0,0,0,1,15,13,"Higher Clearance","88","88","Day1"
"ind397",30,180,29,17,17,0,0,0,0,0,1,17,16,"Higher Clearance","88","88","Day1"
"ind497",30,180,30,13,13,0,0,0,0,0,1,13,12,"Higher Clearance","88","88","Day1"
"ind597",30,180,30,17,17,0,0,0,0,0,1,17,16,"Higher Clearance","88","88","Day1"
"ind697",30,180,30,23,23,0,0,0,0,0,1,23,23,"Higher Clearance","88","88","Day1"
"ind797",30,180,30,15,15,0,0,0,0,0,1,15,15,"Higher Clearance","88","88","Day1"
"ind897",30,180,30,22,22,0,0,0,0,0,1,22,21,"Higher Clearance","88","88","Day1"
"ind997",30,180,30,12,12,0,0,0,0,0,1,12,11,"Higher Clearance","88","88","Day1"
"ind1097",30,180,29,17,17,0,0,0,0,0,1,17,16,"Higher Clearance","88","88","Day1"
"ind11207",30,180,30,18,18,0,0,0,0,0,1,18,17,"Higher Clearance","88","88","Day1"
"ind12190",30,180,30,16,16,0,0,0,0,0,1,16,16,"Higher Clearance","88","88","Day1"
"ind1399",30,180,28,12,12,0,0,0,0,0,1,12,11,"Higher Clearance","88","88","Day1"
"ind1497",30,180,30,20,20,0,0,0,0,0,1,20,19,"Higher Clearance","88","88","Day1"
"ind1597",30,180,30,20,20,0,0,0,0,0,1,20,19,"Higher Clearance","88","88","Day1"
"ind1697",30,180,30,22,22,0,0,0,0,0,1,22,21,"Higher Clearance","88","88","Day1"
"ind1797",30,180,29,14,14,0,0,0,0,0,1,14,11,"Higher Clearance","88","88","Day1"
"ind1897",30,180,30,18,18,0,0,0,0,0,1,18,18,"Higher Clearance","88","88","Day1"
"ind1997",30,180,30,20,20,0,0,0,0,0,1,20,18,"Higher Clearance","88","88","Day1"
"ind2097",30,180,29,18,18,0,0,0,0,0,1,18,15,"Higher Clearance","88","88","Day1"
"ind11087",30,180,30,12,12,0,0,0,0,0,1,12,11,"Higher Infection Resistance","88","88","Day1"
"ind2187",30,180,29,13,13,0,0,0,0,0,1,13,11,"Higher Infection Resistance","88","88","Day1"
"ind3187",30,180,27,15,15,0,0,0,0,0,1,15,15,"Higher Infection Resistance","88","88","Day1"
"ind4187",30,180,30,16,16,0,0,0,0,0,1,16,15,"Higher Infection Resistance","88","88","Day1"
"ind5187",30,180,30,15,15,0,0,0,0,0,1,15,14,"Higher Infection Resistance","88","88","Day1"
"ind6187",30,180,30,11,11,0,0,0,0,0,1,11,10,"Higher Infection Resistance","88","88","Day1"
"ind7187",30,180,30,16,16,0,0,0,0,0,1,16,14,"Higher Infection Resistance","88","88","Day1"
"ind8187",30,180,30,19,19,0,0,0,0,0,1,19,17,"Higher Infection Resistance","88","88","Day1"
"ind9187",30,180,30,15,15,0,0,0,0,0,1,15,13,"Higher Infection Resistance","88","88","Day1"
"ind10187",30,180,30,14,14,0,0,0,0,0,1,14,13,"Higher Infection Resistance","88","88","Day1"
"ind111107",30,180,30,12,12,0,0,0,0,0,1,12,12,"Higher Infection Resistance","88","88","Day1"
"ind12191",30,180,29,13,13,0,0,0,0,0,1,13,13,"Higher Infection Resistance","88","88","Day1"
"ind13187",30,180,29,9,9,0,0,0,0,0,1,9,8,"Higher Infection Resistance","88","88","Day1"
"ind14187",30,180,30,12,12,0,0,0,0,0,1,12,10,"Higher Infection Resistance","88","88","Day1"
"ind15187",30,180,30,16,16,0,0,0,0,0,1,16,14,"Higher Infection Resistance","88","88","Day1"
"ind16187",30,180,30,14,14,0,0,0,0,0,1,14,14,"Higher Infection Resistance","88","88","Day1"
"ind17187",30,180,30,16,16,0,0,0,0,0,1,16,14,"Higher Infection Resistance","88","88","Day1"
"ind18187",30,180,29,11,11,0,0,0,0,0,1,11,9,"Higher Infection Resistance","88","88","Day1"
"ind19187",30,180,30,14,14,0,0,0,0,0,1,14,13,"Higher Infection Resistance","88","88","Day1"
"ind20187",30,180,30,17,17,0,0,0,0,0,1,17,13,"Higher Infection Resistance","88","88","Day1"
"ind1400",30,180,30,19,19,0,0,0,0,0,1,19,18,"Higher Clearance","89","89","Day1"
"ind298",30,180,29,10,10,0,0,0,0,0,1,10,10,"Higher Clearance","89","89","Day1"
"ind398",30,180,30,16,16,0,0,0,0,0,1,16,16,"Higher Clearance","89","89","Day1"
"ind498",30,180,29,15,15,0,0,0,0,0,1,15,13,"Higher Clearance","89","89","Day1"
"ind598",30,180,30,14,14,0,0,0,0,0,1,14,11,"Higher Clearance","89","89","Day1"
"ind698",30,180,30,23,23,0,0,0,0,0,1,23,22,"Higher Clearance","89","89","Day1"
"ind798",30,180,30,21,21,0,0,0,0,0,1,21,21,"Higher Clearance","89","89","Day1"
"ind898",30,180,30,18,18,0,0,0,0,0,1,18,16,"Higher Clearance","89","89","Day1"
"ind998",30,180,29,20,20,0,0,0,0,0,1,20,16,"Higher Clearance","89","89","Day1"
"ind1098",30,180,30,17,17,0,0,0,0,0,1,17,17,"Higher Clearance","89","89","Day1"
"ind11208",30,180,30,21,21,0,0,0,0,0,1,21,20,"Higher Clearance","89","89","Day1"
"ind12192",30,180,29,14,14,0,0,0,0,0,1,14,11,"Higher Clearance","89","89","Day1"
"ind13100",30,180,30,16,16,0,0,0,0,0,1,16,14,"Higher Clearance","89","89","Day1"
"ind1498",30,180,30,18,18,0,0,0,0,0,1,18,15,"Higher Clearance","89","89","Day1"
"ind1598",30,180,30,21,21,0,0,0,0,0,1,21,19,"Higher Clearance","89","89","Day1"
"ind1698",30,180,30,22,22,0,0,0,0,0,1,22,19,"Higher Clearance","89","89","Day1"
"ind1798",30,180,30,18,18,0,0,0,0,0,1,18,17,"Higher Clearance","89","89","Day1"
"ind1898",30,180,30,21,21,0,0,0,0,0,1,21,21,"Higher Clearance","89","89","Day1"
"ind1998",30,180,29,15,15,0,0,0,0,0,1,15,14,"Higher Clearance","89","89","Day1"
"ind2098",30,180,30,18,18,0,0,0,0,0,1,18,16,"Higher Clearance","89","89","Day1"
"ind11088",30,180,28,14,14,0,0,0,0,0,1,14,10,"Higher Infection Resistance","89","89","Day1"
"ind2188",30,180,30,10,10,0,0,0,0,0,1,10,10,"Higher Infection Resistance","89","89","Day1"
"ind3188",30,180,29,19,19,0,0,0,0,0,1,19,15,"Higher Infection Resistance","89","89","Day1"
"ind4188",30,180,30,17,17,0,0,0,0,0,1,17,15,"Higher Infection Resistance","89","89","Day1"
"ind5188",30,180,30,17,17,0,0,0,0,0,1,17,14,"Higher Infection Resistance","89","89","Day1"
"ind6188",30,180,30,22,22,0,0,0,0,0,1,22,18,"Higher Infection Resistance","89","89","Day1"
"ind7188",30,180,30,11,11,0,0,0,0,0,1,11,10,"Higher Infection Resistance","89","89","Day1"
"ind8188",30,180,30,14,14,0,0,0,0,0,1,14,13,"Higher Infection Resistance","89","89","Day1"
"ind9188",30,180,30,14,14,0,0,0,0,0,1,14,13,"Higher Infection Resistance","89","89","Day1"
"ind10188",30,180,30,13,13,0,0,0,0,0,1,13,11,"Higher Infection Resistance","89","89","Day1"
"ind111108",30,180,30,13,13,0,0,0,0,0,1,13,12,"Higher Infection Resistance","89","89","Day1"
"ind12193",30,180,29,16,16,0,0,0,0,0,1,16,14,"Higher Infection Resistance","89","89","Day1"
"ind13188",30,180,29,13,13,0,0,0,0,0,1,13,11,"Higher Infection Resistance","89","89","Day1"
"ind14188",30,180,30,13,13,0,0,0,0,0,1,13,12,"Higher Infection Resistance","89","89","Day1"
"ind15188",30,180,30,13,13,0,0,0,0,0,1,13,11,"Higher Infection Resistance","89","89","Day1"
"ind16188",30,180,30,13,13,0,0,0,0,0,1,13,11,"Higher Infection Resistance","89","89","Day1"
"ind17188",30,180,30,14,14,0,0,0,0,0,1,14,12,"Higher Infection Resistance","89","89","Day1"
"ind18188",30,180,30,17,17,0,0,0,0,0,1,17,14,"Higher Infection Resistance","89","89","Day1"
"ind19188",30,180,30,12,12,0,0,0,0,0,1,12,11,"Higher Infection Resistance","89","89","Day1"
"ind20188",30,180,30,11,11,0,0,0,0,0,1,11,9,"Higher Infection Resistance","89","89","Day1"
"ind1401",30,180,30,18,18,0,0,0,0,0,1,18,13,"Higher Clearance","90","90","Day1"
"ind299",30,180,30,12,12,0,0,0,0,0,1,12,12,"Higher Clearance","90","90","Day1"
"ind399",30,180,28,18,18,0,0,0,0,0,1,18,15,"Higher Clearance","90","90","Day1"
"ind499",30,180,30,21,21,0,0,0,0,0,1,21,19,"Higher Clearance","90","90","Day1"
"ind599",30,180,30,22,22,0,0,0,0,0,1,22,22,"Higher Clearance","90","90","Day1"
"ind699",30,180,30,17,17,0,0,0,0,0,1,17,15,"Higher Clearance","90","90","Day1"
"ind799",30,180,30,15,15,0,0,0,0,0,1,15,13,"Higher Clearance","90","90","Day1"
"ind899",30,180,30,19,19,0,0,0,0,0,1,19,17,"Higher Clearance","90","90","Day1"
"ind999",30,180,29,16,16,0,0,0,0,0,1,16,15,"Higher Clearance","90","90","Day1"
"ind1099",30,180,30,16,16,0,0,0,0,0,1,16,16,"Higher Clearance","90","90","Day1"
"ind11209",30,180,30,20,20,0,0,0,0,0,1,20,17,"Higher Clearance","90","90","Day1"
"ind12194",30,180,30,23,23,0,0,0,0,0,1,23,21,"Higher Clearance","90","90","Day1"
"ind13101",30,180,30,17,17,0,0,0,0,0,1,17,16,"Higher Clearance","90","90","Day1"
"ind1499",30,180,30,18,18,0,0,0,0,0,1,18,18,"Higher Clearance","90","90","Day1"
"ind1599",30,180,30,17,17,0,0,0,0,0,1,17,16,"Higher Clearance","90","90","Day1"
"ind1699",30,180,30,20,20,0,0,0,0,0,1,20,19,"Higher Clearance","90","90","Day1"
"ind1799",30,180,29,16,16,0,0,0,0,0,1,16,15,"Higher Clearance","90","90","Day1"
"ind1899",30,180,30,21,21,0,0,0,0,0,1,21,18,"Higher Clearance","90","90","Day1"
"ind1999",30,180,30,22,22,0,0,0,0,0,1,22,19,"Higher Clearance","90","90","Day1"
"ind2099",30,180,30,21,21,0,0,0,0,0,1,21,19,"Higher Clearance","90","90","Day1"
"ind11089",30,180,30,16,16,0,0,0,0,0,1,16,13,"Higher Infection Resistance","90","90","Day1"
"ind2189",30,180,30,14,14,0,0,0,0,0,1,14,11,"Higher Infection Resistance","90","90","Day1"
"ind3189",30,180,30,13,13,0,0,0,0,0,1,13,11,"Higher Infection Resistance","90","90","Day1"
"ind4189",30,180,30,16,16,0,0,0,0,0,1,16,16,"Higher Infection Resistance","90","90","Day1"
"ind5189",30,180,30,16,16,0,0,0,0,0,1,16,15,"Higher Infection Resistance","90","90","Day1"
"ind6189",30,180,30,18,18,0,0,0,0,0,1,18,18,"Higher Infection Resistance","90","90","Day1"
"ind7189",30,180,30,12,12,0,0,0,0,0,1,12,11,"Higher Infection Resistance","90","90","Day1"
"ind8189",30,180,30,19,19,0,0,0,0,0,1,19,19,"Higher Infection Resistance","90","90","Day1"
"ind9189",30,180,30,15,15,0,0,0,0,0,1,15,13,"Higher Infection Resistance","90","90","Day1"
"ind10189",30,180,29,12,12,0,0,0,0,0,1,12,11,"Higher Infection Resistance","90","90","Day1"
"ind111109",30,180,30,16,16,0,0,0,0,0,1,16,14,"Higher Infection Resistance","90","90","Day1"
"ind12195",30,180,30,15,15,0,0,0,0,0,1,15,13,"Higher Infection Resistance","90","90","Day1"
"ind13189",30,180,30,14,14,0,0,0,0,0,1,14,11,"Higher Infection Resistance","90","90","Day1"
"ind14189",30,180,30,13,13,0,0,0,0,0,1,13,10,"Higher Infection Resistance","90","90","Day1"
"ind15189",30,180,29,14,14,0,0,0,0,0,1,14,11,"Higher Infection Resistance","90","90","Day1"
"ind16189",30,180,30,14,14,0,0,0,0,0,1,14,14,"Higher Infection Resistance","90","90","Day1"
"ind17189",30,180,30,18,18,0,0,0,0,0,1,18,15,"Higher Infection Resistance","90","90","Day1"
"ind18189",30,180,30,15,15,0,0,0,0,0,1,15,14,"Higher Infection Resistance","90","90","Day1"
"ind19189",30,180,28,16,16,0,0,0,0,0,1,16,16,"Higher Infection Resistance","90","90","Day1"
"ind20189",30,180,30,13,13,0,0,0,0,0,1,13,11,"Higher Infection Resistance","90","90","Day1"
"ind1402",30,180,30,21,21,0,0,0,0,0,1,21,21,"Higher Clearance","91","91","Day1"
"ind2100",30,180,30,18,18,0,0,0,0,0,1,18,16,"Higher Clearance","91","91","Day1"
"ind3100",30,180,30,21,21,0,0,0,0,0,1,21,20,"Higher Clearance","91","91","Day1"
"ind4100",30,180,30,13,13,0,0,0,0,0,1,13,13,"Higher Clearance","91","91","Day1"
"ind5100",30,180,30,21,21,0,0,0,0,0,1,21,16,"Higher Clearance","91","91","Day1"
"ind6100",30,180,29,20,20,0,0,0,0,0,1,20,19,"Higher Clearance","91","91","Day1"
"ind7100",30,180,30,19,19,0,0,0,0,0,1,19,18,"Higher Clearance","91","91","Day1"
"ind8100",30,180,30,20,20,0,0,0,0,0,1,20,17,"Higher Clearance","91","91","Day1"
"ind9100",30,180,30,24,24,0,0,0,0,0,1,24,23,"Higher Clearance","91","91","Day1"
"ind10100",30,180,30,16,16,0,0,0,0,0,1,16,12,"Higher Clearance","91","91","Day1"
"ind11210",30,180,30,19,19,0,0,0,0,0,1,19,16,"Higher Clearance","91","91","Day1"
"ind12196",30,180,29,17,17,0,0,0,0,0,1,17,15,"Higher Clearance","91","91","Day1"
"ind13102",30,180,30,20,20,0,0,0,0,0,1,20,18,"Higher Clearance","91","91","Day1"
"ind14100",30,180,30,17,17,0,0,0,0,0,1,17,16,"Higher Clearance","91","91","Day1"
"ind15100",30,180,29,17,17,0,0,0,0,0,1,17,16,"Higher Clearance","91","91","Day1"
"ind16100",30,180,30,22,22,0,0,0,0,0,1,22,20,"Higher Clearance","91","91","Day1"
"ind17100",30,180,30,18,18,0,0,0,0,0,1,18,16,"Higher Clearance","91","91","Day1"
"ind18100",30,180,30,22,22,0,0,0,0,0,1,22,21,"Higher Clearance","91","91","Day1"
"ind19100",30,180,30,20,20,0,0,0,0,0,1,20,18,"Higher Clearance","91","91","Day1"
"ind20100",30,180,29,22,22,0,0,0,0,0,1,22,19,"Higher Clearance","91","91","Day1"
"ind11090",30,180,30,18,18,0,0,0,0,0,1,18,16,"Higher Infection Resistance","91","91","Day1"
"ind2190",30,180,30,12,12,0,0,0,0,0,1,12,10,"Higher Infection Resistance","91","91","Day1"
"ind3190",30,180,30,13,13,0,0,0,0,0,1,13,12,"Higher Infection Resistance","91","91","Day1"
"ind4190",30,180,29,15,15,0,0,0,0,0,1,15,14,"Higher Infection Resistance","91","91","Day1"
"ind5190",30,180,30,14,14,0,0,0,0,0,1,14,14,"Higher Infection Resistance","91","91","Day1"
"ind6190",30,180,30,14,14,0,0,0,0,0,1,14,12,"Higher Infection Resistance","91","91","Day1"
"ind7190",30,180,28,17,17,0,0,0,0,0,1,17,14,"Higher Infection Resistance","91","91","Day1"
"ind8190",30,180,30,16,16,0,0,0,0,0,1,16,13,"Higher Infection Resistance","91","91","Day1"
"ind9190",30,180,29,16,16,0,0,0,0,0,1,16,15,"Higher Infection Resistance","91","91","Day1"
"ind10190",30,180,30,17,17,0,0,0,0,0,1,17,15,"Higher Infection Resistance","91","91","Day1"
"ind111110",30,180,30,18,18,0,0,0,0,0,1,18,17,"Higher Infection Resistance","91","91","Day1"
"ind12197",30,180,29,12,12,0,0,0,0,0,1,12,10,"Higher Infection Resistance","91","91","Day1"
"ind13190",30,180,29,16,16,0,0,0,0,0,1,16,15,"Higher Infection Resistance","91","91","Day1"
"ind14190",30,180,30,16,16,0,0,0,0,0,1,16,13,"Higher Infection Resistance","91","91","Day1"
"ind15190",30,180,30,11,11,0,0,0,0,0,1,11,10,"Higher Infection Resistance","91","91","Day1"
"ind16190",30,180,30,14,14,0,0,0,0,0,1,14,13,"Higher Infection Resistance","91","91","Day1"
"ind17190",30,180,30,17,17,0,0,0,0,0,1,17,14,"Higher Infection Resistance","91","91","Day1"
"ind18190",30,180,29,15,15,0,0,0,0,0,1,15,14,"Higher Infection Resistance","91","91","Day1"
"ind19190",30,180,30,20,20,0,0,0,0,0,1,20,20,"Higher Infection Resistance","91","91","Day1"
"ind20190",30,180,30,14,14,0,0,0,0,0,1,14,12,"Higher Infection Resistance","91","91","Day1"
"ind1403",30,180,30,21,21,0,0,0,0,0,1,21,20,"Higher Clearance","92","92","Day1"
"ind2101",30,180,30,14,14,0,0,0,0,0,1,14,14,"Higher Clearance","92","92","Day1"
"ind3101",30,180,30,19,19,0,0,0,0,0,1,19,17,"Higher Clearance","92","92","Day1"
"ind4101",30,180,29,22,22,0,0,0,0,0,1,22,17,"Higher Clearance","92","92","Day1"
"ind5101",30,180,30,18,18,0,0,0,0,0,1,18,16,"Higher Clearance","92","92","Day1"
"ind6101",30,180,30,21,21,0,0,0,0,0,1,21,19,"Higher Clearance","92","92","Day1"
"ind7101",30,180,30,21,21,0,0,0,0,0,1,21,19,"Higher Clearance","92","92","Day1"
"ind8101",30,180,29,21,21,0,0,0,0,0,1,21,19,"Higher Clearance","92","92","Day1"
"ind9101",30,180,30,19,19,0,0,0,0,0,1,19,19,"Higher Clearance","92","92","Day1"
"ind10101",30,180,30,19,19,0,0,0,0,0,1,19,18,"Higher Clearance","92","92","Day1"
"ind11211",30,180,30,17,17,0,0,0,0,0,1,17,15,"Higher Clearance","92","92","Day1"
"ind12198",30,180,30,13,13,0,0,0,0,0,1,13,13,"Higher Clearance","92","92","Day1"
"ind13103",30,180,30,20,20,0,0,0,0,0,1,20,17,"Higher Clearance","92","92","Day1"
"ind14101",30,180,29,17,17,0,0,0,0,0,1,17,14,"Higher Clearance","92","92","Day1"
"ind15101",30,180,30,22,22,0,0,0,0,0,1,22,17,"Higher Clearance","92","92","Day1"
"ind16101",30,180,28,17,17,0,0,0,0,0,1,17,15,"Higher Clearance","92","92","Day1"
"ind17101",30,180,30,24,24,0,0,0,0,0,1,24,21,"Higher Clearance","92","92","Day1"
"ind18101",30,180,30,22,22,0,0,0,0,0,1,22,20,"Higher Clearance","92","92","Day1"
"ind19101",30,180,30,23,23,0,0,0,0,0,1,23,19,"Higher Clearance","92","92","Day1"
"ind20101",30,180,30,17,17,0,0,0,0,0,1,17,15,"Higher Clearance","92","92","Day1"
"ind11091",30,180,30,14,14,0,0,0,0,0,1,14,13,"Higher Infection Resistance","92","92","Day1"
"ind2191",30,180,30,11,11,0,0,0,0,0,1,11,10,"Higher Infection Resistance","92","92","Day1"
"ind3191",30,180,30,15,15,0,0,0,0,0,1,15,11,"Higher Infection Resistance","92","92","Day1"
"ind4191",30,180,30,14,14,0,0,0,0,0,1,14,12,"Higher Infection Resistance","92","92","Day1"
"ind5191",30,180,30,10,10,0,0,0,0,0,1,10,9,"Higher Infection Resistance","92","92","Day1"
"ind6191",30,180,30,12,12,0,0,0,0,0,1,12,10,"Higher Infection Resistance","92","92","Day1"
"ind7191",30,180,30,17,17,0,0,0,0,0,1,17,14,"Higher Infection Resistance","92","92","Day1"
"ind8191",30,180,30,12,12,0,0,0,0,0,1,12,11,"Higher Infection Resistance","92","92","Day1"
"ind9191",30,180,30,15,15,0,0,0,0,0,1,15,12,"Higher Infection Resistance","92","92","Day1"
"ind10191",30,180,30,15,15,0,0,0,0,0,1,15,14,"Higher Infection Resistance","92","92","Day1"
"ind111111",30,180,30,17,17,0,0,0,0,0,1,17,14,"Higher Infection Resistance","92","92","Day1"
"ind12199",30,180,29,17,17,0,0,0,0,0,1,17,17,"Higher Infection Resistance","92","92","Day1"
"ind13191",30,180,30,14,14,0,0,0,0,0,1,14,11,"Higher Infection Resistance","92","92","Day1"
"ind14191",30,180,29,15,15,0,0,0,0,0,1,15,11,"Higher Infection Resistance","92","92","Day1"
"ind15191",30,180,30,15,15,0,0,0,0,0,1,15,14,"Higher Infection Resistance","92","92","Day1"
"ind16191",30,180,30,17,17,0,0,0,0,0,1,17,16,"Higher Infection Resistance","92","92","Day1"
"ind17191",30,180,29,14,14,0,0,0,0,0,1,14,13,"Higher Infection Resistance","92","92","Day1"
"ind18191",30,180,29,16,16,0,0,0,0,0,1,16,13,"Higher Infection Resistance","92","92","Day1"
"ind19191",30,180,30,18,18,0,0,0,0,0,1,18,18,"Higher Infection Resistance","92","92","Day1"
"ind20191",30,180,29,15,15,0,0,0,0,0,1,15,14,"Higher Infection Resistance","92","92","Day1"
"ind1404",30,180,30,19,19,0,0,0,0,0,1,19,16,"Higher Clearance","93","93","Day1"
"ind2102",30,180,29,16,16,0,0,0,0,0,1,16,16,"Higher Clearance","93","93","Day1"
"ind3102",30,180,30,15,15,0,0,0,0,0,1,15,14,"Higher Clearance","93","93","Day1"
"ind4102",30,180,29,18,18,0,0,0,0,0,1,18,16,"Higher Clearance","93","93","Day1"
